""	"NT1early"	"NT2early"	"NT1late"	"NT2late"
"b2404"	63.3688418338675	57.0350928775081	66.4044694433909	57.2320493324631
"b2405"	10.4638585548254	9.0575659264	9.22337256600102	13.9869158735071
"b2406"	6.18042963805775	4.43703700652786	5.065636729278	8.44938149038592
"b2407"	0.202497760379829	0.238238055745846	0.252357609031515	0.174401235311209
"b2408"	1.62668097737331	1.71703983311175	1.84405597816138	1.71949547330297
"b2409"	2.4596019391583	0.993729584588787	1.68012704890477	2.25054008000688
"b2410"	17.1243797439082	9.72625127181225	16.2906000068174	21.5071945633978
"b2411"	21.1755470489786	11.1369200642857	10.5528917127918	10.4935446977876
"b2412"	87.3718972207126	60.0397310988521	76.2351640597101	81.1016503237878
"b2413"	18.4134948322208	12.9374284707239	25.0197232824855	34.809956546833
"b2414"	64.8197219710129	51.0647698892629	446.311301759102	966.07792631338
"b2415"	287.217695472487	210.319325822384	201.968739232821	273.487274620813
"b2416"	209.506145075883	189.776338578436	138.715431502773	169.044913483902
"b2417"	286.915014675334	214.785266194213	314.402258012998	526.607844862127
"b2418"	12.0333706410669	5.90804113679239	6.33548650278419	8.54546886760949
"b2419"	18.4645557824743	29.8300728456043	17.2114618895734	20.03986461216
"b2420"	30.9810941831615	46.5928520311593	37.1699986974897	42.6420840681396
"b2421"	5.34627342554595	2.90617731005433	11.0695815180734	26.7317204747509
"b2422"	1.24860174462208	0.543097477360174	18.6339301655463	33.2912711436351
"b2423"	1.30668075362296	0.680447049630259	22.7844927578899	18.2274508734847
"b2424"	1.10454115697099	0.404995520759658	13.5080977607895	2.71284429708879
"b2425"	2.77655404745146	1.30306475259073	19.0415593123341	4.86469460024748
"b2426"	186.67377486354	92.2118527001294	121.63737470785	198.428203116303
"b2427"	2.12142758601494	1.52838875763104	1.51267503875184	2.50517143527453
"b2428"	4.55828185967246	2.7195351394006	4.25290784732116	4.59490596377617
"b2429"	3.69239027951375	1.13411797465535	1.98840958718701	1.6731834820382
"b2430"	4.94823180152579	1.90844233220845	2.56349769788476	3.37910055826672
"b2431"	38.5720733938319	20.4430487381806	24.3595192051254	20.7940530653058
"b2432"	48.9044075086734	58.6073986786347	38.8412406843806	53.1951000641927
"b2433"	7.60016999199914	3.26814996363183	3.6278598759604	5.87240924876461
"b2434"	29.9901446597134	18.8974974340607	24.0520864836238	36.6045599432139
"b2435"	105.53578105276	86.5331552122211	123.719478092569	137.444343961227
"b2436"	20.6324412539174	13.6148994195525	12.9590384549806	12.4136109869319
"b2437"	1.64895206927003	0.844126270309714	0.819734523500238	0.641545898264883
"b2438"	8.13005197422501	4.90107691791745	4.19352005598609	5.24365458016164
"b2439"	2.72942435808933	0.963348065415931	0.903516712335561	0.710112504585337
"b2440"	3.80370141668614	1.60599575124063	3.33388403550826	2.19235672846129
"b2441"	3.0261605356147	0.842469795049595	1.28129640158103	1.13787533057113
"b2442"	23.3366885573772	11.503979392356	6.30941066793372	10.3524537403337
"b2443"	6.72258919973326	9.34650196644778	7.130281696304	6.64571934681218
"b2444"	0.919742016031471	0.762796441539193	0.726916604239155	0.784257691482087
"b2445"	0.19012307672293	0.394175149727773	0.966208825949644	0.646148092657027
"b2446"	0.381180889193354	0.0841192030105051	0.15502332027663	0.719992036906058
"b2447"	0.663401753702268	0.501743784070797	0.295266899456066	0.544147513092212
"b2448"	0	0.248211540500849	0.105127269043405	0.0927981684004778
"b2449"	3.79339077698137	3.28980786541246	3.34232944613356	4.9040667261393
"b2450"	5.17576587923698	3.63768820129873	2.39424905760573	4.56378285800893
"b2451"	0.601435655828979	0.198124468581802	0.21236503922417	0.402878447193272
"b2452"	0.447824090236769	0.244691670244357	0.37244355218556	0.22870551038553
"b2453"	0.13287010475523	0.136036878273053	0.442267835801512	0.535193369675517
"b2454"	0.356076233856695	0.0628632753680656	0.270318441987744	0.291448389491319
"b2455"	0.187113315146793	0.028303495511686	0.199872978093337	0.0805756894386545
"b2456"	0.224460849150538	0.260622117525891	0.137979540619469	0.121797596025627
"b2457"	4.65316530122396	3.07832021692166	6.82936324292335	9.59661784553369
"b2458"	0.547033930951524	0.258685159700447	0.174801369249976	0.498180330845951
"b2459"	0.606821646776701	0.148276521262713	0.436289896211202	0.221110687222918
"b2460"	0.391367634416322	0.106921894369596	0.14151747755843	0.17488885583167
"b2461"	0.328853509269193	0	0.195466588144418	0.289757035300885
"b2462"	0.413938621858408	0.41759175780215	0.384790027115207	0.837713949190364
"b2463"	62.7303719931266	33.2893796947183	75.6940007300319	78.8566404252546
"b2464"	1.8183453016359	1.51933650847901	3.67713299417437	3.19055910850728
"b2465"	1.65411345979714	0.637092470044041	1.33900465171985	1.16993430848604
"b2466"	6.37560635965823	3.25913567296161	2.24460849150538	3.18138722772984
"b2467"	27.5933666930537	24.2154093787168	23.8723288210229	33.4727241295739
"b2468"	2.18747300263069	1.81013907081619	2.04711463900885	1.73616936880167
"b2469"	7.77442433044003	5.29205049637458	7.12642911837992	8.34009667744347
"b2470"	3.68158126878306	1.80795506701625	1.42201786513867	1.94035426227369
"b2471"	32.4310278682638	29.1078856110181	24.6624779313741	25.9393747690604
"b2472"	22.6944245779437	14.7556479731148	13.49263763164	12.0812849504569
"b2473"	11.7678432692228	5.71074641100595	9.44950922256964	9.03914037774926
"b2474"	16.0351937562769	5.23729662910197	5.77986686562634	6.32008635000286
"b2475"	20.9149249314527	9.75055420377583	15.0217035098273	15.4129783083369
"b2476"	13.3997468266002	10.1708328889936	25.6015819905704	30.9017900773591
"b2477"	77.645437911572	45.6104445473892	53.3572794350398	69.3401183606988
"b2478"	158.748993382203	98.3093661081117	112.098659162116	158.764233832632
"b2479"	59.2417269869324	53.8857062507196	32.7820461596096	43.9708226796676
"b2480"	207.007231020412	209.360901034174	165.659818398774	250.384826194033
"b2481"	2.12850167811776	0.967578806046977	0.910912255430298	1.60752862857634
"b2482"	0.610144298489659	0.260607040530317	0.312177347406988	0.576234340086962
"b2483"	0.158352679003073	0.041917835124902	0.0370018013242412	0.0511429782874642
"b2484"	0.269353018980645	0.0912177411340618	0.262161127176992	0.207055913243566
"b2485"	0.431062459666736	0.0744754891190724	0.0864736979809408	0.244166560358876
"b2486"	1.62119414708872	0.787639861964587	0.715548817026382	1.12754919916325
"b2487"	1.03498855305246	0.607507042151908	0.651923823331414	0.348802470622418
"b2488"	0.680782355665367	0.274942014093248	0.109170625545075	0.321224429078577
"b2489"	0.277294131663088	0.170341830185388	0.469737887714649	0.628270477445172
"b2490"	0.431935953243556	0.296550668584136	0.234220016504909	0.453255856566767
"b2491"	0.810996991645395	0.661314758021182	0.40950130645874	0.513817979575597
"b2492"	1.08502629554041	0.861986932877152	0.865906940424655	1.03291247512899
"b2493"	14.7148010927232	5.81315555088172	9.27638045431137	11.5247995961482
"b2494"	16.0146745505876	8.20636261746439	8.11370774388418	11.8818050629427
"b2495"	43.576018050329	37.9719695784779	26.8441901640482	46.0593662456903
"b2496"	118.699501355915	104.222116536764	119.638875527897	140.760544822233
"b2497"	9.72114766418494	5.19913966869617	11.7825441039612	10.6584381888751
"b2498"	94.655285243335	69.0085365118214	71.655635671406	98.103651818167
"b2499"	4.88101538025368	2.43099213761932	10.9829046127155	9.52855766567369
"b2500"	11.9375234703159	8.16371252644481	15.2049567015032	15.1783821075317
"b2501"	30.453288044306	18.1705781164302	24.9470970900835	33.3361774305941
"b2502"	20.7967917721236	9.72485085776603	9.64220923977406	11.146919516905
"b2503"	4.49050514795947	3.51515792251953	3.63438815948128	4.08350699898465
"b2504"	875.565657323959	1035.28878410691	1146.81695185872	1121.48181480497
"b2505"	38.5922371314496	29.2395936211359	19.054037817731	26.2623717544386
"b2506"	13.6507758852862	9.64636960522967	3.86072660538925	5.35144081319829
"b2507"	53.547440086042	24.5530133117535	43.6026131597143	29.7722139230698
"b2508"	46.5446423391912	35.7132246445294	71.4717090403867	60.6387638814214
"b2509"	131.01050477708	79.8510875525116	86.5561980516622	125.967772470662
"b2510"	30.6314580175222	20.0560041455533	21.2489603862509	22.9347463422784
"b2511"	49.1477049001167	24.9003892774133	18.2770812121552	16.3257552848554
"b2512"	106.288209118368	81.5687543401643	78.2291331365589	80.6281490636823
"b2513"	61.5978103030476	35.6534914013028	32.9365922438517	36.410601095642
"b2514"	134.423889022141	64.9556609994931	53.7692003066304	71.0118616694075
"b2515"	92.4488836838758	44.2481520931325	34.0902654827761	35.8607799532945
"b2516"	83.866010998589	44.0435957191683	63.2909703480548	59.1374173933661
"b2517"	73.0861501927909	35.736499245536	59.088788037922	69.24064220177
"b2518"	501.463643791358	275.221967819242	1562.92089263519	3200.61335129629
"b2519"	4.40522365187732	2.10459065847595	1.64545234786373	1.64895752216426
"b2520"	12.2853638161426	8.11174522988686	8.30480001677715	9.02392056067984
"b2521"	29.0448394947921	13.0091777252354	29.9438177582939	28.911117362139
"b2522"	37.6412448726225	19.4800911882841	19.6554905742633	25.7925332680449
"b2523"	28.4248608553939	10.8010900208287	17.3203011320182	12.5236567236328
"b2524"	51.1368716631911	36.9694418651652	45.8668705772659	44.1525374965736
"b2525"	36.5392788076881	21.2596489981152	33.061777194713	36.6040009900506
"b2526"	50.8158297796487	19.0264821642367	28.760092204935	30.5244679106823
"b2527"	35.6385593267962	19.1759473195802	23.4191284637183	20.4207172529512
"b2528"	106.544083063455	83.9203218433369	129.148850019823	129.592642171267
"b2529"	68.0253736314293	31.5706794340105	69.6770200715731	76.6011068294877
"b2530"	79.7705717501358	31.8875128439242	57.4087718479241	61.7925387982868
"b2531"	61.8202058406199	27.9548242295543	42.7890646552854	38.3043127605604
"b2532"	156.050271320366	127.149828543886	277.952243186025	290.231343637164
"b2533"	722.08159272435	561.440236802119	400.618983343157	426.319711383844
"b2534"	13.0136493047415	7.13862120705992	1.625569097006	1.79966430628405
"b2535"	1.80177164153731	1.20982529292574	1.56083476686705	1.51392797553524
"b2536"	10.4338853668292	6.97918596827228	10.7885476602254	12.2618127198852
"b2537"	4.70458593133332	3.22860857768046	8.7189944772298	16.3679972225762
"b2538"	3.35527341065846	2.26640108199229	2.15957046054967	2.90702731971611
"b2539"	0.759269059150572	0.153133362999642	0.304141973890583	0.311390773388029
"b2540"	0.604156304255652	0.409201081722894	0.742768368194526	0.491743565262345
"b2541"	1.38067238003958	0.675867353899774	1.08480350025537	0.879810502547759
"b2542"	1.04052401704059	0.379060847481254	0.376153841967983	0.811113223621725
"b2543"	3.59325813099526	2.63041847649031	4.76824631249264	3.66778579037474
"b2544"	1.07370962892628	0.881278912871054	0.978659009754586	1.04469690611672
"b2545"	0.957865839930356	0.365224432516129	0.77744902855181	0.523854527097646
"b2546"	0.596668283759867	0.280902563806852	0.388256603936065	0.770126617553984
"b2547"	0.273032694550933	0.157690903565108	0.173996565750896	0.267215296607783
"b2548"	0.377751185155783	0.190699110384798	0.48461106949277	0.623841345497115
"b2549"	0.518363443414369	0.334844703668809	0.520291320545289	0.417722338694408
"b2550"	3.66096469583315	2.52653505725522	2.61231822428465	4.27472659097743
"b2551"	95.7692757224327	64.9784607939265	89.5544506050248	102.48302425522
"b2552"	6.45904468689104	4.56909304277129	4.78792481504738	5.90518924005358
"b2553"	201.205317215008	176.34279950609	398.267497826291	486.469460024748
"b2554"	7.81367286204635	4.00700405801164	3.78910089622211	4.21680729480093
"b2555"	8.64652201674132	4.73072710695323	4.44612400954054	4.91173152258823
"b2556"	8.88412268486581	5.79500943675216	6.17777304555069	6.60777546169285
"b2557"	4.54259922954839	1.38833191881999	11.3563674544152	8.68249035231401
"b2558"	14.713563961549	9.56357540122612	8.75008073220361	11.7144369126088
"b2559"	80.6811612398008	62.6821341671303	61.0727945785645	59.6103883672642
"b2560"	22.8950066133548	15.6078226608901	23.1805628240708	24.4330573763107
"b2561"	30.0164365272486	20.1586464381981	39.8945234318784	57.4072898611265
"b2562"	193.590053404309	158.857664554252	77.1526118735365	89.0069466198767
"b2563"	4.87589095465761	3.91123107267787	3.95890138892747	4.62354001084887
"b2564"	24.4846309876668	17.5855841924027	22.5834054679472	25.7092761709176
"b2565"	26.2962513493354	12.2151039883404	11.6604265915288	13.2187806815689
"b2566"	89.3668812753913	39.1623634585182	30.2531602775612	38.3994759650068
"b2567"	166.899189341426	132.839650771547	120.969157751338	131.093046418421
"b2568"	55.1966494280337	42.7259889900907	49.1937394789512	51.5192588333385
"b2569"	65.2347924313259	31.9722033530026	47.6312981990318	50.0810540632425
"b2570"	64.201880250239	30.4372192468042	13.0299522931887	17.474712980111
"b2571"	73.6473986277552	53.35785620946	27.0505206370647	34.2306313149697
"b2572"	240.05932659381	233.623107378508	122.84630068056	170.916265257861
"b2573"	400.348698136236	362.392040953543	235.765283066859	360.437054983208
"b2574"	3.80731715779563	1.92354650728828	2.19067150372428	3.1679316910356
"b2575"	13.3997908230385	7.6191629259141	5.39474230201315	6.26300515678573
"b2576"	30.6154510113281	15.6724671123435	19.0207122241814	16.3827346240673
"b2577"	8.90862416644587	7.75077054617774	7.33996984052509	12.0746177586997
"b2578"	10.1372723720426	7.69561953663963	6.04670042609611	7.81866352577673
"b2579"	3442.55755039949	4188.95536855162	5064.70943553365	5499.09440094516
"b2580"	16.2080251421397	12.0747360189387	15.7224686980654	18.2505754322922
"b2581"	47.8685673351124	24.8334141776953	31.437354615782	37.8239406609116
"b2582"	111.124779742331	81.8897437050017	80.7289476887705	134.391656488779
"b2583"	19.6775291481351	12.3648618374872	15.9580987616753	18.7969102516107
"b2584"	16.0457875117669	7.42552666754714	15.1649937496176	12.9382826244856
"b2585"	89.9577642858305	59.4602748537362	90.1152865130231	122.643053626721
"b2586"	8.58539363854475	5.90041687413038	6.98322641801672	8.97698404811402
"b2587"	399.54995743087	314.922209161857	403.002085487991	495.920586124134
"b2588"	156.090074499284	141.674183087074	233.461382728142	220.258772652744
"b2589"	5.10341993264405	3.37804302729859	3.1339271157039	4.89884385538215
"b2590"	7195.47327752145	6243.13963948034	2722.09578629308	4189.98063260309
"b2591"	20.1277345862019	9.23872348241177	13.114331039771	11.9060322786775
"b2592"	39.5239453259478	33.8553598263003	46.1372707290947	49.1823803140127
"b2593"	14.4240300604776	6.31434126462824	7.66485375149915	7.60018453248224
"b2594"	37.0240881104425	18.8261091544933	25.1231409140969	37.6060978389653
"b2595"	568.919012647981	576.84870971956	394.790568815165	573.743829048203
"b2597"	1708.21794440901	2957.75926094067	8723.90895936873	4782.2095271519
"b2598"	49.6934191784559	72.7253151247742	156.373270515535	156.05486044062
"b2599"	43.8111781687865	34.0957735478872	27.5756243204474	58.007614251189
"b2600"	14.6840354558973	10.2001559867569	8.5662138124548	11.7391823780335
"b2601"	34.9630781500367	28.4187613194619	14.0808700948137	15.770229912293
"b2602"	4.0732310802013	3.48834237696245	3.0761954855515	3.69151820149137
"b2603"	143.141411063915	104.726219676324	107.710068514919	161.435064243205
"b2604"	9.91001264489647	5.60284648070451	5.00293303968346	7.03347247607161
"b2605"	7.9634805611669	6.0606783106642	6.74642822208982	6.82671743189602
"b2606"	421.486880922339	250.405427300627	389.315521766262	503.006794285872
"b2607"	703.411074356765	359.569340516906	434.752607198447	622.438916622382
"b2608"	766.314475400718	502.22743217741	572.169165854159	662.019676924123
"b2609"	543.508959263596	431.816308459765	740.102307033587	739.590221649591
"b2610"	93.720835651931	49.4802682444621	66.654967643538	74.69130375031
"b2611"	35.6739830474337	19.9748057482029	16.6713194323627	30.7771027878302
"b2614"	1698.0873555599	1893.14619647033	1850.08333861182	2474.37477890856
"b2615"	18.661659676816	12.915471489679	14.8961393476964	16.4414283890976
"b2616"	41.335553816524	27.9854869540179	22.0051627606337	32.3738855737926
"b2617"	544.772274690005	516.319240752006	568.949183952099	785.652231758575
"b2618"	34.8857481851151	28.2673137236092	23.7467642890377	33.3775596716222
"b2619"	96.0184221120941	81.5107966058334	95.6796995631459	137.258996517333
"b2620"	84.2809104225036	46.7436232939082	61.6168961584193	89.0199431256243
"b2621"	68885.4076026479	50278.8207018066	92017.0016404102	135338.041553071
"b2622"	23.6599557127852	21.3568332437092	11.706690678869	14.8079099323659
"b2623"	20.8727480539233	25.3726660874109	25.059506787867	25.8592714220178
"b2624"	4.77583813148375	4.02132676224625	4.75727132835992	5.87676240610246
"b2625"	1.2682374797364	0.970234467063719	1.22641587365655	1.66354543101633
"b2626"	1.55625073048953	2.05979027144854	1.45457798889936	1.08256715762556
"b2627"	14.0580137303597	12.2699464864792	10.8780801667557	11.5804486917078
"b2628"	24.5999508232539	16.4710120697626	33.7696636141154	43.24007451784
"b2629"	4.74147875946903	3.1224474617479	4.10151187993255	5.33090694939322
"b2630"	81.8557287558971	77.0157087283375	49.1545158485548	56.2180379280274
"b2631"	96.7498666564349	95.7407959478983	66.1767680622667	68.6466967019277
"b2632"	1.09617836423064	0.729497759739247	1.08592548969121	1.17282609526549
"b2633"	0.290059180280344	0.256041661718107	0.157286434441253	0.136969288042804
"b2634"	0.748453260587174	0.42455243267529	0.474698322971675	0.851800145494348
"b2635"	0.136381275433238	0	0.251507010749412	0
"b2636"	0.474023076424063	0.109197169857018	0.0845260921705592	0.08950024256398
"b2637"	2.41994886624915	0.861952218027515	1.17410290324897	1.52363699476675
"b2638"	3.3359631043314	2.45997809561568	1.44765142704745	2.56526684743471
"b2642"	16.6828155065829	17.5864868319231	34.7475237503677	32.7000813442325
"b2643"	0.152844042071375	0.0352095449647902	0.0408819007883751	0.129863097053618
"b2644"	0.123410272355302	0.0363123267654044	0	0.194252509957186
"b2645"	0.236035125306467	0.249925205650359	0.16546088516689	0.0508213243359708
"b2646"	0.53870603796129	0.113726014920389	0.301046270442478	0.531480419020919
"b2647"	0.574291218981346	0.377482292481061	0.401429744872885	0.65059115419789
"b2649"	1.60558010902655	2.05948662370606	0.816221269638318	1.51634686560518
"b2650"	0.233103011948623	0.0411367574517672	0.254186287357831	0.0669200047156882
"b2652"	1.48852984173514	2.22214647574707	1.04573967627387	2.5385183171657
"b2659"	0.48420148604053	0.214821426180883	0.901784504813512	1.09706432296216
"b2660"	0.767205388976339	0.27642007608653	0.649503733712194	0.635844031410684
"b2661"	0.777010039828743	0.383943069549827	1.08936980296213	0.803040056588258
"b2662"	1.04713351641188	0.483402147729521	1.44248400310377	1.62929243208052
"b2663"	0.801203886489779	0.392205680742695	0.549148102024575	0.680738461642949
"b2664"	3.23658795733633	1.21687371956826	1.63318120105911	3.08501112872276
"b2665"	18.3060975350186	18.0587622762761	34.181277348632	35.2313748826684
"b2666"	10.46919281321	14.2801250810413	12.9961106938187	10.3688821371251
"b2667"	25.2559495118741	17.1847226109652	14.1361436546043	20.2002047466903
"b2668"	6.92578448457953	4.7772497092566	2.49343937570654	4.14612557252617
"b2669"	11.4905395815859	10.6458881117955	14.9838109243972	16.3207977426791
"b2670"	88.0245666028748	84.1913688455638	148.92959696303	181.819451347056
"b2671"	13.2176869426072	12.1325968549543	10.2798428269343	13.246035899469
"b2672"	4.27485704028319	4.14554726836316	8.66826988355894	13.9314368277476
"b2673"	1.90699110384798	1.93844427797108	1.49721922919308	2.10226746521479
"b2674"	2.24133169078785	1.36969288042804	0.628461557274079	1.15218747773148
"b2675"	3.81030577328843	2.12468675112005	1.08477121924063	1.62101837930565
"b2676"	6.64371488082744	7.76459674663373	3.19856710039516	6.46994406758024
"b2677"	27.0007113478694	25.41851527342	9.27241149992605	8.5171977074179
"b2678"	5.32636110772994	3.84105610956468	3.8432160497051	1.86093003054367
"b2679"	5.93459706556289	3.54797330137647	4.02507632867781	3.40155000439537
"b2682"	81.818502232696	53.5196460975049	42.9869899397566	68.8042390268352
"b2683"	27.4770175334439	17.8584948287484	17.3822569185145	21.0672539845576
"b2684"	407.468725210494	372.115375938662	373.994714167212	508.428581863723
"b2685"	12.918644251598	6.21371926139493	9.61435658105742	10.0615669108499
"b2686"	9.73441624580864	4.53571398532862	6.02762701344601	6.05984525896457
"b2687"	147.136337792059	156.950123041383	203.532280465522	209.907434093986
"b2688"	49.6460689704981	35.6374382207658	34.3401566526697	35.4381722170287
"b2689"	32.2158900144988	20.5311042439792	22.4827583342615	30.9382936393193
"b2690"	94.6495845620791	60.1641458463098	59.2576641757419	102.858862383552
"b2691"	2185.24537669527	1750.28301635257	1621.77453575526	1995.80092791191
"b2692"	2357.43359157709	2174.03524093883	2238.49405379014	2533.33938015028
"b2693"	3183.87141303189	2375.69362740929	3338.67086659141	3952.90955734999
"b2694"	2374.7389944704	1598.99680351151	1979.63974677307	2330.97714152897
"b2695"	3151.07272985949	2540.03420659335	2786.22609086341	2621.06553889359
"b2696"	943.517559068008	1206.49544651308	1219.91717719304	1252.14215041882
"b2697"	130.998105879111	101.383616380286	93.3532377549752	120.052584204025
"b2698"	8.20936955446135	4.34095384158403	2.25804926091559	3.22110209924215
"b2699"	430.353375895634	317.43713433092	271.587995476805	325.734540750322
"b2700"	11.6827815461485	6.74477480054956	12.7672635175605	10.882541832844
"b2701"	8.2526282743552	3.27390409810729	4.64800107941202	4.26288171902802
"b2702"	172.128009055334	64.557908770009	77.539283974641	84.6079206214903
"b2703"	85.7120989013274	18.7928134323717	28.2814017971506	25.5043639847298
"b2704"	55.6518092442268	17.100173775731	28.4148834617642	40.263927873246
"b2705"	153.060228211651	42.7028132399315	100.776558490704	206.969310929204
"b2706"	37.6408186809912	6.04116076287111	1.48144160439355	2.29347463422784
"b2707"	44.8512481323626	14.5038958976744	15.3181720768975	14.4072545036159
"b2708"	35.2668424851677	11.1306688205467	12.011933175916	10.5305747619673
"b2709"	2.11855462077051	1.04540973703379	2.62583234449848	2.80658582424394
"b2710"	1.3521994980708	0.694246297346075	1.01007382117742	1.22492395237169
"b2711"	1.10867821423712	0.438030287680855	0.355726312201832	0.399041509600956
"b2712"	2.72580951298655	0.949483506725483	1.26110727937688	0.856313324920521
"b2713"	4.45114850930019	1.25494020206891	1.42157518650486	2.82230878539823
"b2714"	9.2368499595704	3.92065377354897	5.57888448808576	7.33144710428916
"b2715"	5.05799961420618	3.02532918691577	3.76519975861939	3.95716163687614
"b2716"	2.24555358981759	1.35633236741895	1.85444502592567	2.04312262133094
"b2717"	10.6499197340115	6.31349751496034	24.8603619876926	22.3579586838172
"b2718"	0.966863934267814	0.38406249257716	0.511180911934071	1.05009787499483
"b2719"	0.390933176288836	0.0258711638661505	0.525252132860517	0.231475250686492
"b2720"	0.14881382264124	0.17278814421606	0.256138815735589	0.226099404776855
"b2721"	0.492318703935167	0.22682359493107	0.186550568334322	0.290483243409409
"b2722"	0.301046270442478	0.208795878901075	0.192395013557604	0.182773952550625
"b2723"	0.369749605159885	0.293631337672959	0.18239639995956	0.247680936993697
"b2724"	0.079221476170778	0	0.064931548526809	0.0859747736651486
"b2725"	0.189814435364614	0.0349809115559279	0.324931471201111	0.129019830189634
"b2726"	3.00017052423872	0.599618934280011	1.51942728655748	1.49690652117435
"b2727"	5.30916808485732	1.36557071128547	3.11400039323253	1.24031974375967
"b2728"	1.4799616427508	0.481148524663183	0.727804170300497	0.0642448858157154
"b2729"	8.67563625166499	2.41985599939831	3.12746541031069	2.37295295525248
"b2730"	9.66921314916732	2.96651236848174	3.18108313217498	3.50795823471051
"b2731"	3.2763923346112	1.14684293501896	1.05452464091452	1.4381041417437
"b2732"	6.93926421780645	7.3150885868284	8.53134515559023	10.8007630916285
"b2733"	13.5203888796598	5.63307367563738	9.33112630617288	10.3533126029222
"b2734"	3.35687211150928	1.68180790128537	2.90261700819325	3.28455271402493
"b2735"	15.5640270809993	14.4619806011781	18.3381505516085	23.2948275009042
"b2736"	1.49344248147684	0.78444676958288	1.2896305578691	1.17697478931695
"b2737"	3.90754241233889	1.95263628155635	2.63704024314115	3.40515061683009
"b2738"	1.92782682104949	0.658736293997758	0.708158171967893	0.939707916713072
"b2739"	1.40071809882641	0.639287446885572	0.586885713667887	0.769580054230414
"b2740"	2.21402261755519	1.89709989724341	2.00873951002937	2.1457791862449
"b2741"	86.563869697392	43.6823868848369	72.7537270676505	102.286609543936
"b2742"	90.6307719437356	47.7702992412091	51.2054265556889	92.4412933910781
"b2743"	24.2415979172408	12.1052289798976	11.4128426821334	12.1402174105152
"b2744"	21.8239572071719	9.60402763796196	15.1755765619901	12.429109011749
"b2745"	24.7214320618873	9.11182784208811	16.4951461355244	16.1601637973522
"b2746"	16.8473019096372	6.39437379134543	7.37353889459516	6.84133058505464
"b2747"	26.1545841486742	11.0942536963907	9.29978606615928	10.2058654449206
"b2748"	68.6332211825682	59.6624170582347	50.6278775965283	64.5339878018861
"b2749"	11.259511099258	7.93095000331899	14.7106706336836	26.0628021170109
"b2750"	1.24591426777184	0.376246039207878	5.76042099998211	9.81590628780682
"b2751"	1.81340431354149	0.612211743252771	10.9433604765211	12.0529817316969
"b2752"	0.977849243824124	0.474796728958059	16.131311045888	12.0012839172974
"b2753"	10.2901367832981	4.77984837150624	4.97140455396208	7.63752647960715
"b2754"	4.94983446769633	3.93854963148133	2.38164774677623	4.14800675472786
"b2755"	3.94510342607819	2.90027583419747	2.52192669417769	3.2216733642783
"b2756"	1.18515328351484	1.03206358540253	2.18559592341239	2.25081957455359
"b2757"	2.36449733084418	1.4604919251395	2.16837601781541	2.94356353321534
"b2758"	2.4927292832792	2.07189756755682	2.2347420805537	3.11028153442986
"b2759"	0.893561545803055	1.02841893629418	0.508372574715661	0.769580054230414
"b2760"	0.888918511944077	0.845597009547225	0.724186853350693	1.0925462291603
"b2761"	4.51788248204846	3.67216939262702	4.22858652777666	7.21901506557115
"b2762"	0.973178147716093	0.572697267842949	12.7970169017743	35.4616282034412
"b2763"	1.13925184823927	0.463959225900842	16.6173728910341	20.8406591568562
"b2764"	0.826015924873978	0.364870964536247	18.0146088232779	11.7218006415064
"b2765"	96.1761738584002	75.5071577798202	86.133473595442	119.268610127596
"b2766"	9.68460171895143	3.8193887659357	3.93865263603773	4.85347226411423
"b2767"	1.15033210494186	0.456759858602381	0.470390715685181	0.123840468496848
"b2768"	3.53525837412097	2.24786576366081	1.31080563588496	2.10100853144207
"b2769"	0.753702197008759	0.656958582879622	0.435883680879539	0.576917939872345
"b2770"	0.305677751526209	0.112428550177502	0.0207194629985112	0.0962297049326366
"b2771"	0.434759765558885	0.267296688554308	0.157299137468075	0.205336382182555
"b2774"	0.57571637644718	0.596844543952422	1.33977080662569	1.47272818400453
"b2775"	0.397986510956979	0.177039542991973	0.499219830753819	0.575238648216379
"b2776"	1.81360532092122	1.50604086282398	1.24568941840947	1.81431056257375
"b2777"	165.225114578646	157.858450150146	109.931030241416	136.86500276954
"b2778"	1.68461338331537	2.23543919362414	2.23043216176627	2.25011641317447
"b2779"	960.07334805664	699.13593079064	567.205216331867	914.94010323157
"b2780"	171.980125442007	82.0407191866686	65.3057740891168	78.6792396996843
"b2781"	19.6414304935421	13.3714718454867	9.12374719319244	12.8554849968035
"b2782"	13.4676509490323	9.54993902077015	11.5311473231985	12.3189568551634
"b2783"	15.6370504005914	10.5794077334567	21.6284957291366	26.4920717989381
"b2784"	37.9956761304233	16.4088337153022	15.040383341738	19.9486115836193
"b2785"	15.9399849944867	10.86541193597	18.1854475171904	18.8174735840856
"b2786"	16.4835840995337	11.6386634420703	17.6998172846006	20.2552450443837
"b2787"	1.59563025128875	0.518218336293858	3.38633838610822	2.57808752405773
"b2788"	1.18532759726792	0.431604904037122	2.24159559420134	2.23890141230296
"b2789"	1.24821235888232	0.234962942784373	9.42405523483434	6.18735538057535
"b2790"	20.5067431783931	14.2612422710168	19.7807469432071	18.9419621339055
"b2791"	6.24947665124597	1.94016733978396	3.35513530608043	3.37494784411759
"b2792"	5.41883286796461	2.86999426271296	3.96683537044223	6.36865683554177
"b2793"	89.0468448144506	90.9391310790471	62.9278656564933	81.9010773098291
"b2794"	54.2513147770204	50.7467178945113	66.7918488641072	82.116541772755
